in s,C1 in V
7.2776572E-01,5.3071E+00
7.2783260E-01,5.3071E+00
7.2789948E-01,5.2646E+00
7.2796636E-01,5.2752E+00
7.2803324E-01,5.3284E+00
7.2810012E-01,5.3604E+00
7.2816700E-01,5.2752E+00
7.2823388E-01,5.3071E+00
7.2830076E-01,5.2752E+00
7.2836764E-01,5.2965E+00
7.2843452E-01,5.2646E+00
7.2850140E-01,5.2646E+00
7.2856828E-01,5.2539E+00
7.2863516E-01,5.2646E+00
7.2870204E-01,5.2646E+00
7.2876892E-01,5.2752E+00
7.2883580E-01,5.2433E+00
7.2890268E-01,5.2007E+00
7.2896956E-01,5.2965E+00
7.2903644E-01,5.2646E+00
7.2910332E-01,5.2646E+00
7.2917020E-01,5.2646E+00
7.2923708E-01,5.2859E+00
7.2930396E-01,5.2326E+00
7.2937084E-01,5.2220E+00
7.2943772E-01,5.2433E+00
7.2950460E-01,5.2007E+00
7.2957148E-01,5.1901E+00
7.2963836E-01,5.1901E+00
7.2970524E-01,5.1688E+00
7.2977212E-01,5.1794E+00
7.2983900E-01,5.1688E+00
7.2990588E-01,5.1901E+00
7.2997276E-01,5.1475E+00
7.3003964E-01,5.1475E+00
7.3010652E-01,5.1262E+00
7.3017340E-01,5.1581E+00
7.3024028E-01,5.1901E+00
7.3030716E-01,5.1688E+00
7.3037404E-01,5.1688E+00
7.3044092E-01,5.1794E+00
7.3050780E-01,5.0836E+00
7.3057468E-01,5.1155E+00
7.3064156E-01,5.1368E+00
7.3070844E-01,5.1475E+00
7.3077532E-01,5.1368E+00
7.3084220E-01,5.0943E+00
7.3090908E-01,5.0943E+00
7.3097596E-01,5.1049E+00
7.3104284E-01,5.0623E+00
7.3110972E-01,5.0730E+00
7.3117660E-01,5.0410E+00
7.3124348E-01,5.0197E+00
7.3131036E-01,5.0304E+00
7.3137724E-01,5.0410E+00
7.3144412E-01,5.0197E+00
7.3151100E-01,5.0091E+00
7.3157788E-01,5.0304E+00
7.3164476E-01,5.0517E+00
7.3171164E-01,5.0304E+00
7.3177852E-01,5.0091E+00
7.3184540E-01,5.0091E+00
7.3191228E-01,5.0197E+00
7.3197916E-01,4.9772E+00
7.3204604E-01,4.9665E+00
7.3211292E-01,4.9665E+00
7.3217980E-01,5.0091E+00
7.3224668E-01,4.9133E+00
7.3231356E-01,4.9452E+00
7.3238044E-01,4.9346E+00
7.3244732E-01,4.9133E+00
7.3251420E-01,4.9346E+00
7.3258108E-01,4.9239E+00
7.3264796E-01,4.9452E+00
7.3271484E-01,4.9133E+00
7.3278172E-01,4.9346E+00
7.3284860E-01,4.9772E+00
7.3291548E-01,4.9452E+00
7.3298236E-01,4.9346E+00
7.3304924E-01,4.9452E+00
7.3311612E-01,4.9665E+00
7.3318300E-01,4.9452E+00
7.3324988E-01,4.9772E+00
7.3331676E-01,4.9878E+00
7.3338364E-01,4.9452E+00
7.3345052E-01,4.9452E+00
7.3351740E-01,4.9878E+00
7.3358428E-01,4.9985E+00
7.3365116E-01,4.9985E+00
7.3371804E-01,5.0304E+00
7.3378492E-01,5.0304E+00
7.3385180E-01,4.9985E+00
7.3391868E-01,5.0197E+00
7.3398556E-01,5.0517E+00
7.3405244E-01,5.0197E+00
7.3411932E-01,5.1049E+00
7.3418620E-01,5.0943E+00
7.3425308E-01,5.0623E+00
7.3431996E-01,5.0730E+00
7.3438684E-01,5.0730E+00
7.3445372E-01,5.0730E+00
7.3452060E-01,5.0836E+00
7.3458748E-01,5.1049E+00
7.3465436E-01,5.0943E+00
7.3472124E-01,5.0836E+00
7.3478812E-01,5.1155E+00
7.3485500E-01,5.1262E+00
7.3492188E-01,5.1262E+00
7.3498876E-01,5.1262E+00
7.3505564E-01,5.1475E+00
7.3512252E-01,5.1688E+00
7.3518940E-01,5.1794E+00
7.3525628E-01,5.1688E+00
7.3532316E-01,5.1794E+00
7.3539004E-01,5.1581E+00
7.3545692E-01,5.1901E+00
7.3552380E-01,5.2326E+00
7.3559068E-01,5.1901E+00
7.3565756E-01,5.2007E+00
7.3572444E-01,5.2220E+00
7.3579132E-01,5.2326E+00
7.3585820E-01,5.2433E+00
7.3592508E-01,5.2220E+00
7.3599196E-01,5.2433E+00
7.3605884E-01,5.2433E+00
7.3612572E-01,5.2433E+00
7.3619260E-01,5.2433E+00
7.3625948E-01,5.2859E+00
7.3632636E-01,5.2539E+00
7.3639324E-01,5.2752E+00
7.3646012E-01,5.2752E+00
7.3652700E-01,5.2965E+00
7.3659388E-01,5.2752E+00
7.3666076E-01,5.3071E+00
7.3672764E-01,5.3071E+00
7.3679452E-01,5.3071E+00
7.3686140E-01,5.3178E+00
7.3692828E-01,5.3178E+00
7.3699516E-01,5.3391E+00
7.3706204E-01,5.3604E+00
7.3712892E-01,5.3284E+00
7.3719580E-01,5.3817E+00
7.3726268E-01,5.3923E+00
7.3732956E-01,5.3817E+00
7.3739644E-01,5.3604E+00
7.3746332E-01,5.3604E+00
7.3753020E-01,5.3710E+00
7.3759708E-01,5.3604E+00
7.3766396E-01,5.3817E+00
7.3773084E-01,5.3710E+00
7.3779772E-01,5.4029E+00
7.3786460E-01,5.3710E+00
7.3793148E-01,5.4029E+00
7.3799836E-01,5.3923E+00
7.3806524E-01,5.3923E+00
7.3813212E-01,5.3817E+00
7.3819900E-01,5.3817E+00
7.3826588E-01,5.3923E+00
7.3833276E-01,5.3923E+00
7.3839964E-01,5.4455E+00
7.3846652E-01,5.4242E+00
7.3853340E-01,5.4136E+00
7.3860028E-01,5.4242E+00
7.3866716E-01,5.4029E+00
7.3873404E-01,5.4136E+00
7.3880092E-01,5.4242E+00
7.3886780E-01,5.4349E+00
7.3893468E-01,5.4242E+00
7.3900156E-01,5.4349E+00
7.3906844E-01,5.4562E+00
7.3913532E-01,5.4242E+00
7.3920220E-01,5.4242E+00
7.3926908E-01,5.4029E+00
7.3933596E-01,5.3391E+00
7.3940284E-01,5.3817E+00
7.3946972E-01,5.3817E+00
7.3953660E-01,5.3817E+00
7.3960348E-01,5.3497E+00
7.3967036E-01,5.3604E+00
7.3973724E-01,5.3817E+00
7.3980412E-01,5.3604E+00
7.3987100E-01,5.3817E+00
7.3993788E-01,5.3391E+00
7.4000476E-01,5.3178E+00
7.4007164E-01,5.3710E+00
7.4013852E-01,5.3391E+00
7.4020540E-01,5.2859E+00
7.4027228E-01,5.2859E+00
7.4033916E-01,5.2965E+00
7.4040604E-01,5.3497E+00
7.4047292E-01,5.3071E+00
7.4053980E-01,5.2539E+00
7.4060668E-01,5.3284E+00
7.4067356E-01,5.3071E+00
7.4074044E-01,5.2646E+00
7.4080732E-01,5.2965E+00
7.4087420E-01,5.2539E+00
7.4094108E-01,5.2220E+00
7.4100796E-01,5.2326E+00
7.4107484E-01,5.2220E+00
7.4114172E-01,5.2539E+00
7.4120860E-01,5.2646E+00
7.4127548E-01,5.2539E+00
7.4134236E-01,5.2433E+00
7.4140924E-01,5.2326E+00
7.4147612E-01,5.2539E+00
7.4154300E-01,5.2220E+00
7.4160988E-01,5.2007E+00
7.4167676E-01,5.1475E+00
7.4174364E-01,5.1262E+00
7.4181052E-01,5.1475E+00
7.4187740E-01,5.2113E+00
7.4194428E-01,5.1688E+00
7.4201116E-01,5.1475E+00
7.4207804E-01,5.1155E+00
7.4214492E-01,5.1368E+00
7.4221180E-01,5.1475E+00
7.4227868E-01,5.1155E+00
7.4234556E-01,5.1475E+00
7.4241244E-01,5.1262E+00
7.4247932E-01,5.1368E+00
7.4254620E-01,5.1049E+00
7.4261308E-01,5.1581E+00
7.4267996E-01,5.1155E+00
7.4274684E-01,5.1049E+00
7.4281372E-01,5.1475E+00
7.4288060E-01,5.1155E+00
7.4294748E-01,5.1262E+00
7.4301436E-01,5.0836E+00
7.4308124E-01,5.0730E+00
7.4314812E-01,5.0517E+00
7.4321500E-01,5.0623E+00
7.4328188E-01,5.0943E+00
7.4334876E-01,5.1155E+00
7.4341564E-01,5.0730E+00
7.4348252E-01,5.0836E+00
7.4354940E-01,5.0730E+00
7.4361628E-01,5.0730E+00
7.4368316E-01,5.0517E+00
7.4375004E-01,5.0730E+00
7.4381692E-01,5.0304E+00
7.4388380E-01,4.9985E+00
7.4395068E-01,4.9985E+00
7.4401756E-01,4.9985E+00
7.4408444E-01,4.9772E+00
7.4415132E-01,4.9772E+00
7.4421820E-01,4.9452E+00
7.4428508E-01,4.9985E+00
7.4435196E-01,4.9878E+00
7.4441884E-01,4.9985E+00
7.4448572E-01,4.9346E+00
7.4455260E-01,4.9346E+00
7.4461948E-01,4.9452E+00
7.4468636E-01,4.9559E+00
7.4475324E-01,4.9027E+00
7.4482012E-01,4.9346E+00
7.4488700E-01,4.8920E+00
7.4495388E-01,4.9027E+00
7.4502076E-01,4.8814E+00
7.4508764E-01,4.8707E+00
7.4515452E-01,4.8707E+00
7.4522140E-01,4.8920E+00
7.4528828E-01,4.8707E+00
7.4535516E-01,4.8814E+00
7.4542204E-01,4.8920E+00
7.4548892E-01,4.8920E+00
7.4555580E-01,4.8920E+00
7.4562268E-01,4.8601E+00
7.4568956E-01,4.9133E+00
7.4575644E-01,4.8281E+00
7.4582332E-01,4.8388E+00
7.4589020E-01,4.8601E+00
7.4595708E-01,4.8494E+00
7.4602396E-01,4.8707E+00
7.4609084E-01,4.8920E+00
7.4615772E-01,4.9027E+00
7.4622460E-01,4.9665E+00
7.4629148E-01,4.9559E+00
7.4635836E-01,4.9133E+00
7.4642524E-01,4.9452E+00
7.4649212E-01,4.9133E+00
7.4655900E-01,4.8920E+00
7.4662588E-01,4.9452E+00
7.4669276E-01,4.9346E+00
7.4675964E-01,4.9665E+00
7.4682652E-01,4.9878E+00
7.4689340E-01,4.9878E+00
7.4696028E-01,4.9665E+00
7.4702716E-01,5.0091E+00
7.4709404E-01,4.9878E+00
7.4716092E-01,5.0091E+00
7.4722780E-01,4.9985E+00
7.4729468E-01,5.0091E+00
7.4736156E-01,5.0091E+00
7.4742844E-01,5.0304E+00
7.4749532E-01,5.0091E+00
7.4756220E-01,5.0410E+00
7.4762908E-01,5.1155E+00
7.4769596E-01,5.1155E+00
7.4776284E-01,5.0836E+00
7.4782972E-01,5.1475E+00
7.4789660E-01,5.1581E+00
7.4796348E-01,5.1262E+00
7.4803036E-01,5.1368E+00
7.4809724E-01,5.1262E+00
7.4816412E-01,5.1475E+00
7.4823100E-01,5.1901E+00
7.4829788E-01,5.1581E+00
7.4836476E-01,5.1901E+00
7.4843164E-01,5.2007E+00
7.4849852E-01,5.1794E+00
7.4856540E-01,5.1901E+00
7.4863228E-01,5.2113E+00
7.4869916E-01,5.2007E+00
7.4876604E-01,5.2326E+00
7.4883292E-01,5.2326E+00
7.4889980E-01,5.2007E+00
7.4896668E-01,5.2646E+00
7.4903356E-01,5.2326E+00
7.4910044E-01,5.2539E+00
7.4916732E-01,5.2326E+00
7.4923420E-01,5.2646E+00
7.4930108E-01,5.2859E+00
7.4936796E-01,5.2752E+00
7.4943484E-01,5.2752E+00
7.4950172E-01,5.2965E+00
7.4956860E-01,5.3071E+00
7.4963548E-01,5.3071E+00
7.4970236E-01,5.3178E+00
7.4976924E-01,5.2965E+00
7.4983612E-01,5.3178E+00
7.4990300E-01,5.3391E+00
7.4996988E-01,5.3391E+00
7.5003676E-01,5.3604E+00
7.5010364E-01,5.3391E+00
7.5017052E-01,5.3817E+00
7.5023740E-01,5.3497E+00
7.5030428E-01,5.3497E+00
7.5037116E-01,5.3923E+00
7.5043804E-01,5.4029E+00
7.5050492E-01,5.3817E+00
7.5057180E-01,5.3710E+00
7.5063868E-01,5.3817E+00
7.5070556E-01,5.3817E+00
7.5077244E-01,5.3817E+00
7.5083932E-01,5.3923E+00
7.5090620E-01,5.4029E+00
7.5097308E-01,5.3923E+00
7.5103996E-01,5.3817E+00
7.5110684E-01,5.4136E+00
7.5117372E-01,5.4349E+00
7.5124060E-01,5.3923E+00
7.5130748E-01,5.4242E+00
7.5137436E-01,5.4136E+00
7.5144124E-01,5.4349E+00
7.5150812E-01,5.4242E+00
7.5157500E-01,5.4242E+00
7.5164188E-01,5.3817E+00
7.5170876E-01,5.3923E+00
7.5177564E-01,5.4029E+00
7.5184252E-01,5.3923E+00
7.5190940E-01,5.4455E+00
7.5197628E-01,5.4029E+00
7.5204316E-01,5.4455E+00
7.5211004E-01,5.4242E+00
7.5217692E-01,5.3923E+00
7.5224380E-01,5.4136E+00
7.5231068E-01,5.4029E+00
7.5237756E-01,5.3923E+00
7.5244444E-01,5.4242E+00
7.5251132E-01,5.4136E+00
7.5257820E-01,5.4242E+00
7.5264508E-01,5.4242E+00
7.5271196E-01,5.4242E+00
7.5277884E-01,5.4668E+00
7.5284572E-01,5.4242E+00
7.5291260E-01,5.4029E+00
7.5297948E-01,5.4136E+00
7.5304636E-01,5.4242E+00
7.5311324E-01,5.4242E+00
7.5318012E-01,5.4349E+00
7.5324700E-01,5.4349E+00
7.5331388E-01,5.4136E+00
7.5338076E-01,5.4136E+00
7.5344764E-01,5.3923E+00
7.5351452E-01,5.3923E+00
7.5358140E-01,5.4136E+00
7.5364828E-01,5.4242E+00
7.5371516E-01,5.3604E+00
7.5378204E-01,5.3923E+00
7.5384892E-01,5.3817E+00
7.5391580E-01,5.3604E+00
7.5398268E-01,5.3817E+00
7.5404956E-01,5.3817E+00
7.5411644E-01,5.3923E+00
7.5418332E-01,5.4029E+00
7.5425020E-01,5.3923E+00
7.5431708E-01,5.3284E+00
7.5438396E-01,5.3817E+00
7.5445084E-01,5.3817E+00
7.5451772E-01,5.4668E+00
7.5458460E-01,5.3071E+00
7.5465148E-01,5.3604E+00
7.5471836E-01,5.3071E+00
7.5478524E-01,5.1794E+00
7.5485212E-01,5.2326E+00
7.5491900E-01,5.2646E+00
7.5498588E-01,5.2220E+00
7.5505276E-01,5.2433E+00
7.5511964E-01,5.1794E+00
7.5518652E-01,5.1581E+00
7.5525340E-01,5.2326E+00
7.5532028E-01,5.1794E+00
7.5538716E-01,5.1794E+00
7.5545404E-01,5.1901E+00
7.5552092E-01,5.1901E+00
7.5558780E-01,5.1901E+00
7.5565468E-01,5.1901E+00
7.5572156E-01,5.2326E+00
7.5578844E-01,5.1475E+00
7.5585532E-01,5.2007E+00
7.5592220E-01,5.1368E+00
7.5598908E-01,5.1475E+00
7.5605596E-01,5.1475E+00
7.5612284E-01,5.0730E+00
7.5618972E-01,5.0623E+00
7.5625660E-01,5.1262E+00
7.5632348E-01,5.0623E+00
7.5639036E-01,5.0730E+00
7.5645724E-01,5.0304E+00
7.5652412E-01,5.0730E+00
7.5659100E-01,5.0410E+00
7.5665788E-01,4.9985E+00
7.5672476E-01,5.0197E+00
7.5679164E-01,4.9985E+00
7.5685852E-01,5.0091E+00
7.5692540E-01,4.9665E+00
7.5699228E-01,4.9985E+00
7.5705916E-01,5.0091E+00
7.5712604E-01,4.9985E+00
7.5719292E-01,4.9772E+00
7.5725980E-01,4.9772E+00
7.5732668E-01,4.9985E+00
7.5739356E-01,4.9985E+00
7.5746044E-01,4.9878E+00
7.5752732E-01,4.9878E+00
7.5759420E-01,4.9239E+00
7.5766108E-01,4.9985E+00
7.5772796E-01,4.9985E+00
7.5779484E-01,4.9878E+00
7.5786172E-01,4.9772E+00
7.5792860E-01,4.9239E+00
7.5799548E-01,4.9452E+00
7.5806236E-01,4.9133E+00
7.5812924E-01,4.9346E+00
7.5819612E-01,4.9027E+00
7.5826300E-01,4.8814E+00
7.5832988E-01,4.8814E+00
7.5839676E-01,4.9133E+00
7.5846364E-01,4.8494E+00
7.5853052E-01,4.9133E+00
7.5859740E-01,4.9239E+00
7.5866428E-01,4.9452E+00
7.5873116E-01,4.8920E+00
7.5879804E-01,4.8814E+00
7.5886492E-01,4.8707E+00
7.5893180E-01,4.9133E+00
7.5899868E-01,4.8920E+00
7.5906556E-01,4.9239E+00
7.5913244E-01,4.9346E+00
7.5919932E-01,4.9239E+00
7.5926620E-01,4.9133E+00
7.5933308E-01,4.9133E+00
7.5939996E-01,4.9133E+00
7.5946684E-01,4.9346E+00
7.5953372E-01,4.9133E+00
7.5960060E-01,4.9452E+00
7.5966748E-01,4.9239E+00
7.5973436E-01,5.0197E+00
7.5980124E-01,5.0197E+00
7.5986812E-01,4.9878E+00
7.5993500E-01,4.9239E+00
7.6000188E-01,4.9985E+00
7.6006876E-01,4.9985E+00
7.6013564E-01,4.9878E+00
7.6020252E-01,4.9665E+00
7.6026940E-01,4.9772E+00
7.6033628E-01,5.0091E+00
7.6040316E-01,5.0197E+00
7.6047004E-01,5.0091E+00
7.6053692E-01,4.9985E+00
7.6060380E-01,5.0836E+00
7.6067068E-01,5.0304E+00
7.6073756E-01,5.0730E+00
7.6080444E-01,5.0730E+00
7.6087132E-01,5.0943E+00
7.6093820E-01,5.1049E+00
7.6100508E-01,5.0836E+00
7.6107196E-01,5.0623E+00
7.6113884E-01,5.1049E+00
7.6120572E-01,5.0943E+00
7.6127260E-01,5.1368E+00
7.6133948E-01,5.1155E+00
7.6140636E-01,5.1475E+00
7.6147324E-01,5.1688E+00
7.6154012E-01,5.1475E+00
7.6160700E-01,5.1688E+00
7.6167388E-01,5.1581E+00
7.6174076E-01,5.2113E+00
7.6180764E-01,5.2220E+00
7.6187452E-01,5.2007E+00
7.6194140E-01,5.2433E+00
7.6200828E-01,5.2220E+00
7.6207516E-01,5.2326E+00
7.6214204E-01,5.2220E+00
7.6220892E-01,5.2646E+00
7.6227580E-01,5.2646E+00
7.6234268E-01,5.2965E+00
7.6240956E-01,5.2326E+00
7.6247644E-01,5.2752E+00
7.6254332E-01,5.2965E+00
7.6261020E-01,5.2859E+00
7.6267708E-01,5.2965E+00
7.6274396E-01,5.2859E+00
7.6281084E-01,5.2859E+00
7.6287772E-01,5.3284E+00
7.6294460E-01,5.3071E+00
7.6301148E-01,5.3071E+00
7.6307836E-01,5.3178E+00
7.6314524E-01,5.3391E+00
7.6321212E-01,5.3497E+00
7.6327900E-01,5.3817E+00
7.6334588E-01,5.3284E+00
7.6341276E-01,5.3391E+00
7.6347964E-01,5.3178E+00
7.6354652E-01,5.3284E+00
7.6361340E-01,5.3923E+00
7.6368028E-01,5.3497E+00
7.6374716E-01,5.3710E+00
7.6381404E-01,5.3604E+00
7.6388092E-01,5.3817E+00
7.6394780E-01,5.3817E+00
7.6401468E-01,5.3817E+00
7.6408156E-01,5.3604E+00
7.6414844E-01,5.3710E+00
7.6421532E-01,5.4136E+00
7.6428220E-01,5.3923E+00
7.6434908E-01,5.3923E+00
7.6441596E-01,5.4349E+00
7.6448284E-01,5.4136E+00
7.6454972E-01,5.4455E+00
7.6461660E-01,5.4562E+00
7.6468348E-01,5.4029E+00
7.6475036E-01,5.4242E+00
7.6481724E-01,5.4455E+00
7.6488412E-01,5.4136E+00
7.6495100E-01,5.4455E+00
7.6501788E-01,5.4455E+00
7.6508476E-01,5.4455E+00
7.6515164E-01,5.4562E+00
7.6521852E-01,5.4562E+00
7.6528540E-01,5.4349E+00
7.6535228E-01,5.4455E+00
7.6541916E-01,5.4455E+00
7.6548604E-01,5.4242E+00
7.6555292E-01,5.4136E+00
7.6561980E-01,5.4242E+00
7.6568668E-01,5.4136E+00
7.6575356E-01,5.4136E+00
7.6582044E-01,5.3604E+00
7.6588732E-01,5.3497E+00
7.6595420E-01,5.3817E+00
7.6602108E-01,5.4136E+00
7.6608796E-01,5.3923E+00
7.6615484E-01,5.3923E+00
7.6622172E-01,5.3817E+00
7.6628860E-01,5.3391E+00
7.6635548E-01,5.3710E+00
7.6642236E-01,5.3710E+00
7.6648924E-01,5.3497E+00
7.6655612E-01,5.3710E+00
7.6662300E-01,5.4136E+00
7.6668988E-01,5.3178E+00
7.6675676E-01,5.3497E+00
7.6682364E-01,5.3604E+00
7.6689052E-01,5.3710E+00
7.6695740E-01,5.3710E+00
7.6702428E-01,5.3391E+00
7.6709116E-01,5.3284E+00
7.6715804E-01,5.3391E+00
7.6722492E-01,5.3497E+00
7.6729180E-01,5.3071E+00
7.6735868E-01,5.2859E+00
7.6742556E-01,5.2646E+00
7.6749244E-01,5.2539E+00
7.6755932E-01,5.2646E+00
7.6762620E-01,5.2220E+00
7.6769308E-01,5.2539E+00
7.6775996E-01,5.2965E+00
7.6782684E-01,5.3604E+00
7.6789372E-01,5.2326E+00
7.6796060E-01,5.2965E+00
7.6802748E-01,5.2220E+00
7.6809436E-01,5.3178E+00
7.6816124E-01,5.2326E+00
7.6822812E-01,5.1901E+00
7.6829500E-01,5.2220E+00
7.6836188E-01,5.1901E+00
7.6842876E-01,5.2326E+00
7.6849564E-01,5.1688E+00
7.6856252E-01,5.1581E+00
7.6862940E-01,5.1475E+00
7.6869628E-01,5.1794E+00
7.6876316E-01,5.1901E+00
7.6883004E-01,5.1794E+00
7.6889692E-01,5.1475E+00
7.6896380E-01,5.1475E+00
7.6903068E-01,5.2113E+00
7.6909756E-01,5.1475E+00
7.6916444E-01,5.1262E+00
7.6923132E-01,5.1368E+00
7.6929820E-01,5.1368E+00
7.6936508E-01,5.1262E+00
7.6943196E-01,5.1049E+00
7.6949884E-01,5.1262E+00
7.6956572E-01,5.1049E+00
7.6963260E-01,5.0836E+00
7.6969948E-01,5.1262E+00
7.6976636E-01,5.1368E+00
7.6983324E-01,5.0943E+00
7.6990012E-01,5.0730E+00
7.6996700E-01,5.0943E+00
7.7003388E-01,5.1155E+00
7.7010076E-01,5.0730E+00
7.7016764E-01,5.0943E+00
7.7023452E-01,5.0836E+00
7.7030140E-01,5.0623E+00
7.7036828E-01,5.0623E+00
7.7043516E-01,5.0623E+00
7.7050204E-01,5.0197E+00
7.7056892E-01,4.9985E+00
7.7063580E-01,5.0304E+00
7.7070268E-01,4.9985E+00
7.7076956E-01,4.9985E+00
7.7083644E-01,5.0197E+00
7.7090332E-01,5.0197E+00
7.7097020E-01,4.9985E+00
7.7103708E-01,4.9346E+00
7.7110396E-01,4.9346E+00
7.7117084E-01,4.9878E+00
7.7123772E-01,4.9878E+00
7.7130460E-01,4.9452E+00
7.7137148E-01,4.9133E+00
7.7143836E-01,4.9239E+00
7.7150524E-01,4.9772E+00
7.7157212E-01,4.9878E+00
7.7163900E-01,4.9559E+00
7.7170588E-01,4.9665E+00
7.7177276E-01,4.9133E+00
7.7183964E-01,4.9985E+00
7.7190652E-01,4.9239E+00
7.7197340E-01,4.9133E+00
7.7204028E-01,4.9346E+00
7.7210716E-01,4.9027E+00
7.7217404E-01,4.9772E+00
7.7224092E-01,4.9133E+00
7.7230780E-01,4.9665E+00
7.7237468E-01,4.9665E+00
7.7244156E-01,4.9878E+00
7.7250844E-01,4.9985E+00
7.7257532E-01,4.9985E+00
7.7264220E-01,5.0197E+00
7.7270908E-01,4.9772E+00
7.7277596E-01,5.0197E+00
7.7284284E-01,4.9772E+00
7.7290972E-01,5.0197E+00
7.7297660E-01,4.9985E+00
7.7304348E-01,5.0517E+00
7.7311036E-01,5.0304E+00
7.7317724E-01,5.0517E+00
7.7324412E-01,5.0517E+00
7.7331100E-01,5.0730E+00
7.7337788E-01,5.0623E+00
7.7344476E-01,5.0943E+00
7.7351164E-01,5.0517E+00
7.7357852E-01,5.1262E+00
7.7364540E-01,5.1475E+00
7.7371228E-01,5.1155E+00
7.7377916E-01,5.1262E+00
7.7384604E-01,5.1155E+00
7.7391292E-01,5.1155E+00
7.7397980E-01,5.1262E+00
7.7404668E-01,5.1475E+00
7.7411356E-01,5.1475E+00
7.7418044E-01,5.1368E+00
7.7424732E-01,5.1368E+00
7.7431420E-01,5.1688E+00
7.7438108E-01,5.1901E+00
7.7444796E-01,5.2113E+00
7.7451484E-01,5.2007E+00
7.7458172E-01,5.1901E+00
7.7464860E-01,5.1688E+00
7.7471548E-01,5.2220E+00
7.7478236E-01,5.1794E+00
7.7484924E-01,5.1901E+00
7.7491612E-01,5.2007E+00
7.7498300E-01,5.2326E+00
7.7504988E-01,5.2113E+00
7.7511676E-01,5.2433E+00
7.7518364E-01,5.2433E+00
7.7525052E-01,5.2433E+00
7.7531740E-01,5.2433E+00
7.7538428E-01,5.2646E+00
7.7545116E-01,5.2752E+00
7.7551804E-01,5.2646E+00
7.7558492E-01,5.2646E+00
7.7565180E-01,5.2646E+00
7.7571868E-01,5.2646E+00
7.7578556E-01,5.3071E+00
7.7585244E-01,5.3284E+00
7.7591932E-01,5.3071E+00
7.7598620E-01,5.2752E+00
7.7605308E-01,5.3178E+00
7.7611996E-01,5.3071E+00
7.7618684E-01,5.3071E+00
7.7625372E-01,5.3391E+00
7.7632060E-01,5.3497E+00
7.7638748E-01,5.3178E+00
7.7645436E-01,5.3284E+00
7.7652124E-01,5.3391E+00
7.7658812E-01,5.3497E+00
7.7665500E-01,5.3604E+00
7.7672188E-01,5.3710E+00
7.7678876E-01,5.3710E+00
7.7685564E-01,5.3604E+00
7.7692252E-01,5.3710E+00
7.7698940E-01,5.3497E+00
7.7705628E-01,5.3710E+00
7.7712316E-01,5.3817E+00
7.7719004E-01,5.3923E+00
7.7725692E-01,5.3710E+00
7.7732380E-01,5.3817E+00
7.7739068E-01,5.3923E+00
7.7745756E-01,5.3817E+00
7.7752444E-01,5.3817E+00
7.7759132E-01,5.3604E+00
7.7765820E-01,5.3710E+00
7.7772508E-01,5.3817E+00
7.7779196E-01,5.4242E+00
7.7785884E-01,5.4242E+00
7.7792572E-01,5.3817E+00
7.7799260E-01,5.4029E+00
7.7805948E-01,5.4455E+00
7.7812636E-01,5.4349E+00
7.7819324E-01,5.4455E+00
7.7826012E-01,5.3923E+00
7.7832700E-01,5.4242E+00
7.7839388E-01,5.4242E+00
7.7846076E-01,5.4136E+00
7.7852764E-01,5.4136E+00
7.7859452E-01,5.4455E+00
7.7866140E-01,5.4349E+00
7.7872828E-01,5.4242E+00
7.7879516E-01,5.3817E+00
7.7886204E-01,5.4029E+00
7.7892892E-01,5.4455E+00
7.7899580E-01,5.4242E+00
7.7906268E-01,5.4029E+00
7.7912956E-01,5.4242E+00
7.7919644E-01,5.4242E+00
7.7926332E-01,5.4242E+00
7.7933020E-01,5.4242E+00
7.7939708E-01,5.3710E+00
7.7946396E-01,5.4136E+00
7.7953084E-01,5.4136E+00
7.7959772E-01,5.4136E+00
7.7966460E-01,5.3284E+00
7.7973148E-01,5.2646E+00
7.7979836E-01,5.2220E+00
7.7986524E-01,5.2326E+00
7.7993212E-01,5.2113E+00
7.7999900E-01,5.2326E+00
7.8006588E-01,5.2326E+00
7.8013276E-01,5.2859E+00
7.8019964E-01,5.2646E+00
7.8026652E-01,5.1155E+00
7.8033340E-01,5.2326E+00
7.8040028E-01,5.2539E+00
7.8046716E-01,5.2007E+00
7.8053404E-01,5.1901E+00
7.8060092E-01,5.2326E+00
7.8066780E-01,5.2007E+00
7.8073468E-01,5.2007E+00
7.8080156E-01,5.1688E+00
7.8086844E-01,5.1475E+00
7.8093532E-01,5.1688E+00
7.8100220E-01,5.2007E+00
7.8106908E-01,5.1794E+00
7.8113596E-01,5.2220E+00
7.8120284E-01,5.1901E+00
7.8126972E-01,5.1581E+00
7.8133660E-01,5.1475E+00
7.8140348E-01,5.1368E+00
7.8147036E-01,5.1475E+00
7.8153724E-01,5.1581E+00
7.8160412E-01,5.1475E+00
7.8167100E-01,5.1155E+00
7.8173788E-01,5.1368E+00
7.8180476E-01,5.1475E+00
7.8187164E-01,5.1475E+00
7.8193852E-01,5.1794E+00
7.8200540E-01,5.2113E+00
7.8207228E-01,5.1688E+00
7.8213916E-01,5.1688E+00
7.8220604E-01,5.1475E+00
7.8227292E-01,5.1475E+00
7.8233980E-01,5.1049E+00
7.8240668E-01,5.1155E+00
7.8247356E-01,5.1049E+00
7.8254044E-01,5.1155E+00
7.8260732E-01,5.1155E+00
7.8267420E-01,5.0836E+00
7.8274108E-01,5.0730E+00
